Customer ID,L,R,F,M,S
16647,101,77,2,327.84,0.3203674499290332
16648,134,90,2,382.14,0.3064264311622773
16649,0,155,1,306.58,0.2337801608579088
16650,99,55,6,1397.69,0.3557246491089734
16651,0,221,1,136.2,0.1630026809651474
16652,228,39,9,10776.42,0.3817063554644379
16654,244,3,5,1110.2,0.4085475477054093
16655,265,46,7,2753.85,0.3683173001103927
16656,315,55,15,8207.37,0.3821952373442675
16658,250,3,6,690.83,0.4114887241759975
16660,272,57,3,611.9,0.3447563475792461
16661,181,175,4,986.63,0.2211559690900488
16662,0,29,1,163.8,0.3689008042895442
16663,0,364,1,165.0,0.0096514745308311
16664,0,204,1,109.2,0.1812332439678284
16666,0,256,1,106.96,0.1254691689008042
16668,243,22,7,555.7,0.3940545655259422
16670,336,28,9,3934.25,0.3935026021132314
16673,0,314,1,188.83,0.0632707774798927
16675,36,76,2,608.86,0.3214398359880145
16676,16,37,2,769.78,0.3632628922882826
16677,240,46,2,880.62,0.3536114177574515
16679,180,1,3,663.31,0.4048099668821952
16680,6,163,2,637.75,0.2281422488566472
16681,0,276,1,151.5,0.1040214477211796
16683,0,168,1,320.25,0.2198391420911528
16684,352,14,27,80489.21,0.4614571834095569
16686,343,24,9,2008.09,0.3977921463491563
16687,0,25,1,157.63,0.3731903485254692
16690,58,28,2,127.45,0.3729143668191137
16691,143,53,2,178.83,0.3461047153445828
16692,32,43,2,638.6999999999999,0.3568285759343952
16693,244,46,3,717.45,0.3565525942280397
16694,0,358,1,98.3,0.0160857908847185
16695,0,196,2,193.15,0.1927535089102665
16699,355,15,7,994.6,0.4015612679388109
16700,371,1,13,4091.16,0.4342217315880776
16701,314,58,13,4518.43,0.3730957262261473
16702,316,50,4,1110.83,0.3552042264627031
16704,53,253,2,695.66,0.1316275035483362
16705,330,35,22,29480.061,0.4242311938180098
16707,239,35,4,551.11,0.3712900173474215
16709,350,14,9,6057.59,0.4085160069389686
16710,366,3,13,3866.05,0.4320769594701151
16711,358,14,4,1217.45,0.3938101245860275
16712,0,36,2,621.5600000000001,0.3643352783472638
16713,358,1,18,7637.56,0.4489276139410187
16714,0,305,1,368.27,0.0729222520107238
16715,0,197,1,323.8,0.188739946380697
16716,0,265,1,1248.48,0.1158176943699731
16717,366,1,9,3127.85,0.4224570257057246
16718,363,4,5,3023.78,0.407475161646428
16719,358,3,8,2182.88,0.4173710771171739
16720,345,11,2,640.24,0.3911449298217946
16722,369,1,11,4258.27,0.4283393786469011
16723,291,78,2,712.48,0.319295063870052
16724,0,39,1,147.35,0.3581769436997319
16725,355,6,8,1101.09,0.4141539189402302
16726,27,18,2,706.39,0.383638227408926
16727,296,27,3,1164.6,0.3769279293486831
16731,0,283,1,174.05,0.0965147453083109
16732,328,38,3,3783.89,0.3651316826998896
16733,0,164,1,259.68,0.2241286863270777
16735,338,28,9,3970.0,0.3935026021132314
16736,230,140,5,2956.56,0.2616306576249803
16737,0,212,1,417.6,0.1726541554959785
16739,0,171,1,463.43,0.2166219839142091
16740,0,30,1,236.81,0.367828418230563
16741,0,260,1,173.06,0.1211796246648793
16742,230,127,13,2387.71,0.2991010881564422
16743,139,91,7,2015.17,0.3200599274562372
16746,351,18,24,11368.74,0.4483441097618672
16748,341,23,9,2121.43,0.3988645324081376
16749,132,226,2,4387.08,0.1605819271408295
16752,0,7,1,207.5,0.3924932975871313
16754,269,7,29,65500.07,0.4748462387636019
16755,263,102,4,1403.75,0.299440151395679
16756,235,39,6,1072.97,0.3728828260526731
16757,0,44,1,163.65,0.3528150134048258
16760,0,65,1,228.0,0.3302949061662198
16763,0,373,1,352.85,0.0
16765,0,17,1,420.75,0.381769436997319
16767,171,53,4,2493.2,0.3519870682857594
16768,348,18,6,1230.03,0.395402933291279
16769,247,113,3,761.36,0.2847027282762971
16770,101,7,5,1162.03,0.4042580034694843
16771,273,92,5,1720.79,0.3131051884560795
16772,298,58,3,3723.55,0.3436839615202649
16773,297,71,2,249.65,0.3268017662829207
16774,237,58,4,932.93,0.3466251379908532
16775,74,2,6,1361.23,0.4125611102349787
16776,0,50,1,231.57,0.3463806970509384
16777,218,48,3,1081.41,0.3544078221100772
16779,369,1,32,22638.52,0.4901040845292541
16780,0,42,1,180.36,0.3549597855227882
16781,297,7,2,623.0,0.3954344740577196
16782,364,0,26,8158.51,0.4735294117647058
16783,0,71,1,391.95,0.3238605898123324
16784,244,11,4,788.9300000000001,0.3970272827629711
16785,0,44,1,533.78,0.3528150134048258
16786,0,28,1,51.84,0.3699731903485255
16787,300,32,4,1035.43,0.3745071755243652
16788,266,39,3,1352.82,0.3640592966409084
16791,352,18,8,2316.91,0.4012852862324554
16792,320,18,3,513.08,0.3865794038795143
16794,243,15,5,868.1999999999999,0.3956789149976344
16795,318,0,3,2077.51,0.4058823529411764
16797,344,28,5,1827.77,0.3817378962308784
16798,174,189,3,848.71,0.2032013877937234
16799,21,67,2,495.98,0.3310913105188456
16802,51,314,2,582.61,0.066211953950481
16805,154,212,3,636.65,0.178536508437155
16807,152,105,3,1002.29,0.2932818167481469
16809,173,67,4,812.74,0.3369736634600221
16810,0,55,1,532.5,0.3410187667560322
16812,3,13,3,1912.65,0.3919413341744204
16814,237,4,16,5990.610000000001,0.4398281028228986
16815,82,88,2,410.97,0.3085712032802397
16817,63,3,5,1200.15,0.4085475477054093
16819,0,100,2,182.59,0.2957025705724649
16821,0,16,1,113.35,0.3828418230563002
16822,0,321,1,181.39,0.0557640750670241
16823,350,22,6,1901.71,0.391113389055354
16824,0,28,1,225.6,0.3699731903485255
16825,156,13,3,1051.71,0.3919413341744204
16827,195,28,5,392.13,0.3817378962308784
16829,0,23,1,316.1,0.3753351206434316
16830,284,77,3,881.59,0.3233086263996215
16831,0,199,1,91.8,0.1865951742627346
16832,29,63,2,218.46,0.3353808547547705
16833,183,74,2,1302.51,0.323584608105977
16834,0,309,1,485.5,0.0686327077747989
16835,196,8,5,1357.56,0.4031856174105031
16836,167,41,2,530.5,0.3589733480523577
16838,132,165,2,570.76,0.2259974767386847
16839,296,4,11,5716.14,0.4251222204699574
16840,71,238,2,139.85,0.1477132944330547
16841,268,63,6,2136.24,0.3471455606371235
16843,306,57,19,9374.86,0.3918151711086579
16844,20,197,2,614.34,0.1916811228512852
16845,0,253,1,253.88,0.128686327077748
16846,62,212,2,628.09,0.1755953319665667
16847,0,253,1,421.45,0.128686327077748
16848,56,11,3,1130.2,0.3940861062923829
16854,223,52,2,1408.96,0.3471771014035641
16856,24,52,2,323.09000000000003,0.3471771014035641
16857,0,77,1,352.8,0.317426273458445
16858,355,3,10,4292.59,0.4232534300583505
16859,228,51,5,1184.6,0.3570730168743101
16860,209,87,3,1610.62,0.3125847658098091
16861,118,25,3,772.83,0.3790727014666456
16862,154,182,4,662.33,0.2136492666771802
16863,42,1,2,495.72,0.401868790411607
16864,164,69,2,409.25,0.3289465384008831
16865,0,36,1,130.95,0.3613941018766756
16867,0,324,1,76.74000000000001,0.0525469168900804
16868,199,29,3,393.39,0.3747831572307207
16870,0,104,1,450.16,0.2884718498659517
16872,35,62,3,533.11,0.33939441728434
16873,239,64,6,7493.77,0.3460731745781423
16874,0,14,1,217.74,0.3849865951742627
16875,266,72,6,2139.0,0.3374940861062924
16876,0,38,1,136.01,0.3592493297587131
16880,0,128,1,321.78000000000003,0.2627345844504021
16883,363,6,18,2119.86,0.4435656836461126
16884,14,191,2,644.08,0.1981154392051727
16885,0,20,1,239.23,0.3785522788203753
16886,0,91,1,134.0,0.3024128686327078
16887,337,35,2,465.84,0.365407664406245
16888,300,35,3,437.15,0.3683488408768333
16889,168,32,3,952.23,0.3715659990537769
16890,105,111,3,285.41,0.2868475003942596
16891,363,6,7,1247.12,0.411212742469642
16892,177,189,2,236.56,0.2002602113231351
16893,9,1,2,255.84,0.401868790411607
16894,33,137,3,1324.06,0.2589654628607475
16895,227,73,4,902.28,0.3305393471061347
16896,0,190,1,103.95,0.1962466487935656
16898,208,3,3,507.56,0.4026651947642328
16899,18,13,2,439.46,0.3890001577038322
16901,0,364,1,204.26,0.0096514745308311
16903,35,15,2,689.04,0.3868553855858697
16904,43,2,7,1378.1,0.4155022867055669
16905,357,6,11,1931.72,0.4229774483519949
16906,147,63,3,869.03,0.3383220312253587
16907,160,0,5,726.25,0.411764705882353
16908,0,357,1,252.59,0.0171581769436997
16911,25,270,2,255.25,0.1133969405456552
16912,309,56,4,1904.93,0.3487699101088157
16913,0,286,2,310.47,0.0962387636019555
16915,182,21,5,921.5,0.389244598643747
16916,43,7,3,547.14,0.3983756505283078
16917,0,267,1,1466.31,0.1136729222520107
16918,314,57,10,2144.47,0.3653445828733638
16919,108,3,14,2529.46,0.4350181359407034
16920,0,46,1,355.45,0.3506702412868633
16921,157,77,2,276.88,0.3203674499290332
16922,0,207,1,611.08,0.1780160857908847
16923,302,10,13,6130.75,0.4245702570572465
16925,0,175,1,125.65,0.2123324396782841
16926,155,6,5,1191.1,0.4053303895284655
16928,301,8,13,1265.63,0.426715029175209
16931,27,4,3,629.4,0.4015928087052515
16932,147,58,2,278.77,0.3407427850496767
16933,340,24,7,2618.02,0.3919097934079798
16934,237,18,4,1160.06,0.3895205803501025
16935,39,16,3,535.1,0.3887241759974767
16936,0,20,1,288.49,0.3785522788203753
16937,0,134,1,202.1,0.2563002680965147
16938,278,16,5,4306.8,0.3946065289386532
16939,160,123,3,449.0,0.2739788676864848
16940,280,85,5,3377.78,0.3206118908689481
16941,0,246,1,33.0,0.1361930294906166
16943,84,174,2,482.76,0.2163460022078536
16944,0,244,1,101.36,0.1383378016085791
16945,337,28,14,4202.66,0.4082084844661725
16946,264,18,5,1222.04,0.3924617568206908
16947,184,97,4,548.73,0.3048020816905851
16948,226,64,4,433.75,0.3401908216369658
16950,317,2,8,2605.81,0.4184434631761551
16952,287,76,3,631.17,0.3243810124586027
16954,311,14,11,3996.8,0.4143983598801451
16955,308,3,4,790.74,0.4056063712348211
16958,0,70,1,809.44,0.3249329758713137
16960,256,25,5,1536.38,0.3849550544078221
16961,144,23,2,560.39,0.3782762971140199
16962,0,44,1,251.04,0.3528150134048258
16964,0,368,2,207.85,0.0083031067654944
16970,0,261,1,71.4,0.1201072386058981
16972,73,17,2,786.25,0.3847106134679072
16973,0,21,1,127.0,0.3774798927613941
16974,41,157,2,365.5,0.2345765652105346
16975,82,58,3,926.12,0.3436839615202649
16977,236,30,4,496.0,0.3766519476423277
16978,0,301,2,424.55,0.080152972717237
16979,66,18,3,1007.74,0.3865794038795143
16980,0,63,1,394.37,0.3324396782841823
16983,76,4,5,1778.97,0.407475161646428
16984,238,39,7,6273.45,0.3758240025232613
16985,352,11,13,5459.04,0.4234978709982652
16986,228,80,9,3015.55,0.3377385270462072
16987,361,11,4,910.85,0.3970272827629711
16988,0,14,1,256.55,0.3849865951742627
16990,0,57,1,165.0,0.3388739946380697
16991,0,56,1,1041.21,0.3399463806970509
16992,279,22,8,3862.19,0.3969957419965305
16993,112,98,2,1950.95,0.2978473426904274
16996,35,17,3,666.6500000000001,0.3876517899384955
16998,0,79,1,107.0,0.3152815013404826
17000,11,31,2,406.3,0.36969720864217
17001,247,11,8,2651.23,0.408791988645324
17002,197,78,4,1077.82,0.3251774168112285
17003,176,37,4,830.16,0.3691452452294591
17004,31,27,2,1012.22,0.3739867528780949
17005,118,105,2,742.36,0.2903406402775587
17006,252,27,4,854.54,0.3798691058192714
17007,0,72,1,230.17,0.3227882037533512
17008,0,64,1,81.36,0.3313672922252011
17009,0,186,1,242.06,0.2005361930294906
17011,4,282,2,400.8,0.1005283078378804
17012,0,360,1,384.16,0.013941018766756
17016,0,211,1,552.4,0.1737265415549597
17017,371,0,13,5416.35,0.4352941176470588
17018,347,22,4,1367.6,0.3852310361141776
17019,369,3,8,2739.59,0.4173710771171739
17020,104,177,2,935.62,0.2131288440309099
17021,146,77,6,1182.22,0.3321321558113862
17022,0,67,1,189.0,0.3281501340482574
17023,280,52,3,800.1800000000001,0.3501182778741523
17025,268,8,4,1152.87,0.4002444409399149
17026,47,4,2,54.15,0.3986516322346633
17027,283,81,3,436.82,0.3190190821636965
17028,140,216,3,1593.83,0.1742469642012301
17029,281,17,5,1421.3,0.393534142879672
17031,203,13,4,2393.5,0.3948825106450087
17032,181,182,8,3004.6,0.2254139725595332
17033,0,32,1,302.65000000000003,0.3656836461126005
17034,104,44,2,538.4,0.355756189875414
17035,145,226,2,180.06,0.1605819271408295
17036,0,18,1,176.9,0.3806970509383378
17038,0,50,1,630.77,0.3463806970509384
17039,0,239,1,1954.99,0.1436997319034852
17040,0,185,1,13.52,0.2016085790884718
17041,202,32,3,604.71,0.3715659990537769
17043,354,10,4,881.37,0.3980996688219524
17044,357,9,11,11013.82,0.4197602901750513
17045,52,11,2,488.24,0.3911449298217946
17046,175,79,4,1264.05,0.3241050307522473
17047,300,66,3,1188.33,0.3351048730484151
17048,253,72,4,1146.33,0.3316117331651159
17049,270,10,10,4287.5,0.4157467276454818
17050,307,10,5,1462.95,0.4010408452925406
17051,182,81,3,467.25,0.3190190821636965
17055,0,80,1,239.55,0.3142091152815013
17056,0,373,1,128.60000000000002,0.0
17057,0,231,1,294.74,0.1522788203753351
17059,312,4,5,2507.49,0.407475161646428
17062,74,0,4,669.85,0.4088235294117647
17063,331,42,6,2177.39,0.3696656678757294
17065,0,272,2,194.7,0.1112521684276927
17066,0,361,1,228.34,0.0128686327077748
17067,6,359,3,454.54,0.0208957577669137
17068,252,3,27,4608.94,0.4732534300583504
17069,363,8,6,3084.58,0.4061267938810913
17070,0,45,1,133.18,0.3517426273458445
17071,302,16,4,1372.17,0.391665352468065
17072,0,260,1,282.05,0.1211796246648793
17074,0,197,1,203.05,0.188739946380697
17075,296,64,6,1407.61,0.3460731745781423
17076,342,27,3,401.67,0.3769279293486831
17077,0,213,1,306.0,0.1715817694369973
17080,147,14,5,669.91,0.3967513010566157
17081,259,30,4,674.23,0.3766519476423277
17082,329,29,4,2728.18,0.377724333701309
17083,258,44,6,2644.01,0.367520895757767
17084,0,31,1,2253.22,0.3667560321715817
17085,356,11,23,6324.76,0.4529096357041476
17087,0,372,1,221.53,0.0010723860589812
17089,0,21,1,128.45,0.3774798927613941
17090,133,9,6,1105.53,0.4050544078221101
17091,355,2,11,3983.34,0.4272669925879199
17092,237,72,7,3817.18,0.3404352625768806
17093,0,227,1,235.88,0.15656836461126
17094,0,58,1,100.2,0.3378016085790885
17095,293,65,4,1248.09,0.3391184355779846
17096,171,18,7,2737.05,0.3983441097618672
17097,65,0,2,386.03,0.4029411764705882
17098,159,16,3,591.07,0.3887241759974767
17099,0,168,1,582.17,0.2198391420911528
17101,155,29,3,885.32,0.3747831572307207
17103,0,357,1,424.3,0.0171581769436997
17104,0,58,1,474.03,0.3378016085790885
17106,0,24,1,491.23,0.3742627345844504
17107,279,32,4,5259.99,0.3745071755243652
17108,0,298,1,174.95,0.0804289544235925
17109,91,41,2,410.42,0.3589733480523577
17110,89,155,2,347.4,0.236721337328497
17111,0,60,1,227.97,0.335656836461126
17112,0,137,1,205.17,0.253083109919571
17113,123,209,6,2322.59,0.1905771960258634
17115,185,183,4,1923.99,0.212576880618199
17116,0,283,1,389.78,0.0965147453083109
17121,0,37,1,314.74,0.3603217158176944
17122,111,23,3,432.18,0.3812174735846081
17123,133,74,2,631.87,0.323584608105977
17126,83,16,4,1065.69,0.391665352468065
17127,306,63,5,1155.0300000000002,0.3442043841665352
17129,0,155,1,31.85,0.2337801608579088
17132,36,87,2,1272.8,0.3096435893392209
17133,154,109,5,9730.09,0.2948746254533985
17134,0,77,1,212.1,0.317426273458445
17135,207,6,4,814.4300000000001,0.4023892130578773
17136,0,297,1,231.68,0.0815013404825737
17137,261,51,6,1133.63,0.3600141933448983
17138,283,24,6,4036.77,0.3889686169373916
17139,308,24,13,8915.99,0.4095568522315092
17141,266,53,4,754.33,0.3519870682857594
17142,279,39,3,704.75,0.3640592966409084
17143,98,52,2,924.11,0.3471771014035641
17145,145,147,4,3120.91,0.2511827787415234
17146,240,70,10,5110.46,0.3514035641066078
17147,245,87,5,1485.36,0.3184671187509856
17149,0,86,1,143.10000000000002,0.3077747989276139
17150,357,11,6,1375.65,0.4029096357041476
17151,0,370,1,231.90000000000003,0.0032171581769437
17152,0,60,1,327.0,0.335656836461126
17155,208,162,5,640.76,0.2380381643273931
17156,0,126,1,591.87,0.2648793565683646
17157,255,115,17,4832.900000000001,0.3237344267465699
17158,94,182,2,713.03,0.2077669137360037
17159,167,112,2,560.71,0.2828339378646901
17160,361,9,11,6691.13,0.4197602901750513
17161,0,79,1,856.01,0.3152815013404826
17163,229,80,2,406.68,0.3171502917520896
17165,347,16,5,1635.64,0.3946065289386532
17167,65,14,3,867.11,0.3908689481154392
17168,0,133,1,400.2,0.257372654155496
17169,0,213,1,320.95,0.1715817694369973
17170,14,9,2,178.68,0.3932897019397571
17171,0,296,1,159.68,0.0825737265415549
17172,296,65,2,638.81,0.3332360826368081
17176,150,161,2,596.1899999999999,0.2302870209746096
17177,0,140,1,119.5,0.2498659517426273
17178,0,366,1,436.71,0.0075067024128686
17179,180,17,3,795.47,0.3876517899384955
17180,264,57,7,1460.95,0.3565210534615991
17181,222,8,2,225.45,0.3943620879987384
17182,295,57,2,321.3,0.3418151711086579
17184,161,204,2,198.41000000000005,0.1841744204384166
17185,6,226,3,229.46,0.1635231036114177
17187,0,161,1,263.76,0.2273458445040214
17188,284,81,6,2118.7000000000003,0.3278426115754613
17189,176,195,3,573.23,0.196767071439836
17190,241,38,5,1298.3,0.3710140356410661
17191,369,3,11,2740.92,0.4261946065289387
17192,0,171,1,77.83,0.2166219839142091
17193,351,21,2,610.74,0.3804210692319823
17194,0,165,1,549.88,0.2230563002680965
17195,0,290,1,562.98,0.0890080428954423
17196,0,62,1,352.9,0.3335120643431635
17198,5,0,2,521.66,0.4029411764705882
17199,0,217,1,145.12,0.1672922252010723
17200,264,22,4,356.71,0.3852310361141776
17201,143,158,3,899.41,0.2364453556221416
17202,0,55,1,160.65,0.3410187667560322
17203,0,23,4,2012.03,0.3841586500551964
17204,173,9,5,3940.13,0.4021132313515219
17205,148,51,2,615.27,0.3482494874625453
17207,0,287,1,303.22,0.092225201072386
17208,0,30,1,115.35,0.367828418230563
17209,87,284,3,611.6,0.1013247121905062
17210,0,27,1,253.37,0.3710455764075067
17211,356,4,6,1729.43,0.4104163381170163
17212,28,93,2,567.56,0.3032092729853335
17213,358,1,7,2401.07,0.4165746727645482
17215,0,99,1,186.15,0.2938337801608579
17216,0,189,1,65.05,0.1973190348525469
17217,0,254,1,104.5,0.1276139410187667
17218,314,3,9,2231.96,0.4203122535877622
17219,0,51,1,144.9,0.3453083109919571
17220,270,52,7,1283.5,0.3618829837565053
17221,15,226,3,643.39,0.1635231036114177
17222,220,112,5,1250.86,0.2916574672764548
17223,6,3,2,446.74,0.3997240182936445
17224,0,136,1,100.86,0.2541554959785523
17225,0,216,1,131.15,0.1683646112600536
17226,220,79,2,506.63,0.3182226778110708
17227,324,3,7,1082.71,0.4144299006465857
17228,269,2,7,1271.15,0.4155022867055669
17230,167,198,10,6286.54,0.2141381485570099
17231,342,24,15,4022.72,0.4154392051726857
17233,276,83,2,369.98,0.3139331335751458
17235,180,7,7,1354.82,0.4101403564106607
17236,231,45,6,1013.13,0.3664485096987857
17237,6,10,2,687.39,0.3922173158807759
17238,367,6,17,4038.45,0.4406245071755243
17239,139,22,3,806.95,0.3822898596435893
17240,0,231,1,130.60000000000002,0.1522788203753351
17241,276,20,12,2744.14,0.4109052199968459
17242,228,91,3,1754.24,0.3082952215738843
17243,368,4,44,12213.01,0.5221810439993693
17244,350,18,4,871.14,0.3895205803501025
17245,0,324,1,200.18,0.0525469168900804
17246,191,181,2,38.92,0.208839299794985
17248,0,116,1,227.51,0.275603217158177
17249,0,63,1,68.03,0.3324396782841823
17251,342,17,2,529.15,0.3847106134679072
17254,0,36,1,198.29,0.3613941018766756
17255,55,25,2,500.72,0.3761315249960574
17256,118,116,3,258.93,0.2814855700993534
17257,0,71,2,192.73,0.3268017662829207
17258,268,31,2,417.3,0.36969720864217
17259,286,3,5,1285.97,0.4085475477054093
17260,0,46,1,120.95,0.3506702412868633
17261,0,144,1,230.44,0.2455764075067024
17262,358,1,7,1504.26,0.4165746727645482
17264,0,59,1,279.59,0.3367292225201073
17266,141,134,2,207.09,0.2592414445671029
17268,286,80,7,970.25,0.3318561741050307
17269,0,20,1,537.46,0.3785522788203753
17270,262,104,2,604.4,0.29141302633654
17271,0,371,1,210.39,0.0021447721179624
17273,0,59,1,141.12,0.3367292225201073
17274,0,30,1,465.4,0.367828418230563
17275,0,18,1,114.52,0.3806970509383378
17276,0,37,1,508.39,0.3603217158176944
17278,0,200,1,25.2,0.1855227882037533
17280,0,73,1,118.86,0.3217158176943699
17281,299,9,6,797.85,0.4050544078221101
17282,92,91,2,636.25,0.305354045103296
17283,0,13,1,188.46,0.386058981233244
17284,56,24,2,1140.58,0.3772039110550386
17285,34,263,2,428.34,0.1209036429585238
17286,0,35,2,241.56,0.365407664406245
17287,368,2,16,3047.85,0.441972874940861
17288,3,25,4,1080.25,0.3820138779372339
17289,265,11,6,1134.98,0.4029096357041476
17290,344,16,6,976.2,0.3975477054092414
17292,107,107,2,271.75,0.2881958681595963
17293,342,29,8,1899.12,0.3894890395836619
17294,0,304,2,467.79,0.0769358145402933
17296,0,365,1,338.13,0.0085790884718498
17298,267,9,3,459.14,0.3962308784103454
17299,41,74,2,346.97,0.323584608105977
17300,90,25,2,393.64,0.3761315249960574
17301,0,259,1,132.8,0.1222520107238605
17304,0,169,1,111.5,0.2187667560321715
17305,0,283,1,2135.46,0.0965147453083109
17306,10,28,2,1151.04,0.3729143668191137
17307,293,30,11,3999.89,0.3972401829364453
17308,59,28,2,4511.76,0.3729143668191137
17309,291,16,2,247.84,0.3857829995268885
17310,147,22,2,1025.1,0.3793486831730011
17311,282,27,4,2181.71,0.3798691058192714
17314,343,28,9,2376.51,0.3935026021132314
17315,63,10,5,3358.34,0.4010408452925406
17316,0,55,1,124.45,0.3410187667560322
17318,0,360,1,164.28,0.013941018766756
17319,0,304,1,29.1,0.0739946380697051
17320,318,3,4,1695.15,0.4056063712348211
17321,183,29,4,1040.32,0.377724333701309
17322,360,11,5,922.59,0.3999684592335594
17323,291,42,5,644.52,0.3667244914051412
17324,354,1,9,1311.64,0.4224570257057246
17325,230,45,2,512.77,0.3546838038164328
17326,121,43,2,321.95,0.3568285759343952
17327,152,44,2,152.35,0.355756189875414
17328,0,308,1,104.7,0.0697050938337801
17329,5,366,3,481.32,0.0133890553540451
17330,103,179,2,59.900000000000006,0.2109840719129475
17332,128,163,5,838.27,0.2369657782684119
17334,0,41,1,328.13,0.3560321715817695
17335,300,18,2,508.0,0.383638227408926
17336,0,107,1,81.12,0.2852546916890081
17338,264,10,9,5498.64,0.4128055511748936
17339,144,0,2,119.0,0.4029411764705882
17340,297,1,8,10051.53,0.4195158492351364
17341,173,1,3,1108.47,0.4048099668821952
17342,290,14,4,1227.54,0.3938101245860275
17343,359,11,5,1066.3,0.3999684592335594
17344,0,363,1,307.54,0.0107238605898123
17345,362,10,6,1066.94,0.4039820217631288
17346,227,8,12,2646.44,0.4237738527046207
17348,201,72,4,1316.89,0.3316117331651159
17349,251,15,4,741.5,0.3927377385270462
17350,282,29,3,619.971,0.3747831572307207
17351,301,62,9,1401.08,0.3570414761078694
17352,0,331,1,36.25,0.0450402144772117
17353,132,126,2,1502.0,0.2678205330389528
17354,0,63,3,1750.4,0.3383220312253587
17355,0,21,1,285.11,0.3774798927613941
17356,133,189,4,768.25,0.2061425642643116
17358,276,11,3,500.2,0.3940861062923829
17359,0,283,1,156.6,0.0965147453083109
17360,48,20,3,645.59,0.3844346317615518
17361,0,311,2,392.44,0.0694291121274247
17362,302,35,5,711.8100000000001,0.3742311938180098
17363,6,30,3,940.86,0.3737107711717394
17364,356,11,17,7589.24,0.4352625768806182
17365,289,21,7,3423.42,0.3951269515849235
17366,23,67,2,1096.24,0.3310913105188456
17368,348,10,6,913.47,0.4039820217631288
17369,0,90,1,979.2,0.3034852546916891
17371,108,258,3,238.66,0.1292067497240183
17372,354,16,20,3034.88,0.4387241759974767
17373,230,53,3,520.58,0.3490458918151711
17374,0,30,1,231.34,0.367828418230563
17375,0,66,1,260.45,0.3292225201072386
17376,117,39,2,250.44,0.3611181201703202
17377,371,0,60,14218.49,0.573529411764706
17378,0,9,1,10.95,0.3903485254691689
17380,100,69,3,645.0,0.3318877148714714
17381,179,3,12,19726.76,0.4291357829995269
17382,133,70,7,836.88,0.3425800346948431
17383,0,88,1,110.7,0.3056300268096515
17384,0,102,1,171.15,0.2906166219839142
17386,0,20,1,126.35,0.3785522788203753
17388,308,55,7,1432.01,0.3586658255795616
17389,361,9,27,25391.0,0.466819113704463
17390,0,55,1,149.3,0.3410187667560322
17392,0,85,1,168.65,0.3088471849865952
17393,77,45,2,381.15,0.3546838038164328
17395,0,143,1,97.5,0.2466487935656836
17396,69,6,7,1476.3,0.411212742469642
17397,0,51,1,536.77,0.3453083109919571
17400,141,216,3,2547.09,0.1742469642012301
17401,0,176,1,114.85,0.2112600536193029
17402,353,4,12,2462.33,0.4280633969405457
17403,0,85,1,118.95,0.3088471849865952
17404,292,44,8,15874.3,0.3734032486989434
17406,366,1,11,2704.63,0.4283393786469011
17407,0,46,1,552.9,0.3506702412868633
17408,13,135,2,283.44,0.2581690585081217
17409,306,56,8,7021.66,0.3605346159911686
17411,349,21,2,646.44,0.3804210692319823
17412,365,7,10,3159.46,0.4189638858224255
17413,165,39,2,560.14,0.3611181201703202
17414,313,58,4,1471.52,0.3466251379908532
17416,331,28,15,10405.03,0.4111496609367608
17417,0,183,1,164.18,0.2037533512064343
17418,0,22,1,206.6,0.3764075067024128
17419,316,2,8,2273.95,0.4184434631761551
17420,27,8,4,485.6,0.4002444409399149
17421,349,21,3,1059.41,0.3833622457025705
17422,153,16,5,1615.39,0.3946065289386532
17423,0,28,1,420.54,0.3699731903485255
17426,207,87,7,3040.51,0.3243494716921621
17428,369,3,18,14562.91,0.4467828418230563
17429,33,31,2,832.54,0.36969720864217
17430,114,0,3,469.41,0.4058823529411764
17432,350,20,7,1385.63,0.3961993376439047
17433,0,20,1,266.8,0.3785522788203753
17435,0,46,1,331.35,0.3506702412868633
17436,324,43,3,317.76,0.3597697524049834
17437,0,164,1,373.17,0.2241286863270777
17438,196,79,4,1034.32,0.3241050307522473
17439,0,290,1,325.74,0.0890080428954423
17440,0,184,1,137.16,0.2026809651474531
17441,0,367,1,293.35,0.0064343163538874
17442,280,16,9,2371.74,0.4063712348210061
17448,147,132,46,14556.97,0.3907979813909478
17449,342,22,6,2430.29,0.391113389055354
17450,70,2,7,52422.3,0.4155022867055669
17454,230,97,6,1030.41,0.3106844346317616
17456,90,0,2,975.56,0.4029411764705882
17457,352,14,9,4247.11,0.4085160069389686
17458,0,16,1,213.08,0.3828418230563002
17460,314,7,12,1605.84,0.4248462387636019
17463,28,195,2,661.5,0.1938258949692477
17464,97,157,2,710.98,0.2345765652105346
17465,310,60,7,2542.79,0.3533038952846554
17467,0,30,1,102.6,0.367828418230563
17468,0,10,1,57.8,0.3892761394101877
17469,323,35,12,3180.28,0.3948194291121274
17470,140,2,7,1679.8,0.4155022867055669
17471,0,109,1,321.65000000000003,0.2831099195710456
17472,0,263,1,224.81,0.1179624664879356
17473,47,43,2,607.0,0.3568285759343952
17474,0,234,1,1047.0,0.1490616621983914
17476,341,30,2,489.86,0.3707695947011512
17477,34,247,2,1144.3,0.1380618199022236
17478,225,43,2,1272.8000000000002,0.3568285759343952
17479,0,267,1,389.2600000000001,0.1136729222520107
17480,0,79,1,390.21,0.3152815013404826
