Customer ID,L,R,F,M,S,cluster,score,tier,risk_flag,stability_score
13604,0.0,293.0,1.0,717.62,0.0857908847184986,1.0,717.62,Silver,High Risk,0.0184001897519568
13605,184.0,22.0,2.0,522.67,0.3793486831730011,1.0,1045.34,Silver,Low Risk,0.3569742300099822
13607,0.0,37.0,1.0,400.3,0.3603217158176944,1.0,400.3,Silver,Low Risk,0.3245793472245183
13608,0.0,175.0,1.0,236.2,0.2123324396782841,1.0,236.2,Bronze,High Risk,0.1127126623493304
13609,0.0,228.0,1.0,167.35,0.1554959785522788,1.0,167.35,Bronze,High Risk,0.0604474983648268
13610,316.0,22.0,7.0,1044.0,0.3940545655259422,1.0,7308.0,Gold,Low Risk,0.3708127412858061
13611,362.0,9.0,7.0,2147.73,0.4079955842926983,1.0,15034.11,Platinum,Low Risk,0.3981511868164669
13612,0.0,267.0,1.0,818.29,0.1136729222520107,1.0,818.29,Silver,High Risk,0.0323038331332791
13613,207.0,87.0,5.0,1039.85,0.3184671187509856,1.0,5199.25,Gold,Low Risk,0.2441865843506216
13614,157.0,28.0,2.0,748.73,0.3729143668191137,1.0,1497.46,Silver,Low Risk,0.3449207950471695
13615,280.0,34.0,7.0,5854.84,0.3811859328181675,0.0,40983.880000000005,Platinum,Low Risk,0.3464397619982808
13616,122.0,203.0,2.0,288.1,0.1852468064973979,1.0,576.2,Silver,High Risk,0.0844288394224065
13617,86.0,43.0,5.0,734.57,0.3656521053461599,1.0,3672.85,Gold,Low Risk,0.3234991816735463
13619,129.0,179.0,2.0,231.69,0.2109840719129475,1.0,463.38,Silver,High Risk,0.1097343430324713
13620,0.0,163.0,1.0,112.34,0.2252010723860589,1.0,112.34,Bronze,High Risk,0.1267888075095773
13622,0.0,331.0,1.0,658.95,0.0450402144772117,1.0,658.95,Silver,High Risk,0.005071552300383
13623,356.0,15.0,5.0,1818.71,0.3956789149976344,1.0,9093.55,Gold,Low Risk,0.3797668942872738
13624,0.0,23.0,1.0,462.08,0.3753351206434316,1.0,462.08,Silver,Low Risk,0.3521911319710484
13625,0.0,231.0,1.0,301.26,0.1522788203753351,1.0,301.26,Silver,High Risk,0.0579720978372589
13626,0.0,14.0,1.0,449.81,0.3849865951742627,1.0,449.81,Silver,Low Risk,0.3705366961596791
13627,152.0,123.0,2.0,607.43,0.2710376912158965,1.0,1214.86,Silver,High Risk,0.1816606509489922
13628,0.0,311.0,1.0,310.14,0.0664879356568364,1.0,310.14,Silver,High Risk,0.011051613969769
13629,252.0,48.0,8.0,5578.5,0.3691137044630184,0.0,44628.0,Platinum,Low Risk,0.3216138175616112
13632,217.0,29.0,3.0,1526.88,0.3747831572307207,1.0,4580.64,Gold,Low Risk,0.3456445203414689
13634,323.0,9.0,11.0,3498.31,0.4197602901750513,0.0,38481.41,Platinum,Low Risk,0.4096320258008543
13635,296.0,77.0,3.0,1928.13,0.3233086263996215,1.0,5784.39,Gold,Low Risk,0.2565666311375012
13639,0.0,71.0,1.0,312.93,0.3238605898123324,1.0,312.93,Silver,Low Risk,0.2622142040839795
13640,0.0,246.0,1.0,405.0,0.1361930294906166,1.0,405.0,Silver,High Risk,0.0463713532045799
13641,93.0,275.0,5.0,1016.47,0.1168585396625137,1.0,5082.35,Gold,High Risk,0.0307027798577113
13642,0.0,67.0,3.0,159.92,0.3340324869894338,1.0,479.76,Silver,Low Risk,0.2740320134551387
13643,349.0,17.0,7.0,1637.33,0.3994164958208484,1.0,11461.31,Gold,Low Risk,0.3812125268424183
13646,0.0,34.0,2.0,326.25,0.3664800504652263,1.0,652.5,Silver,Low Risk,0.3330743622190662
13647,108.0,129.0,4.0,1393.56,0.2704857278031856,1.0,5574.24,Gold,High Risk,0.1769397254262125
13648,337.0,35.0,8.0,1764.02,0.3830547232297744,1.0,14112.16,Platinum,Low Risk,0.3471112505406535
13649,160.0,1.0,5.0,1332.28,0.4106923198233717,1.0,6661.4,Gold,Low Risk,0.4095912680275985
13650,308.0,9.0,4.0,1451.66,0.3991720548809336,1.0,5806.64,Gold,Low Risk,0.3895405575781764
13651,0.0,16.0,1.0,132.65,0.3828418230563002,1.0,132.65,Bronze,Low Risk,0.3664196537026787
13652,283.0,3.0,3.0,1475.77,0.4026651947642328,1.0,4427.31,Gold,Low Risk,0.3994266007044668
13653,0.0,122.0,1.0,152.2,0.2691689008042895,1.0,152.2,Bronze,High Risk,0.1811297429004736
13654,357.0,15.0,5.0,3600.67,0.3956789149976344,0.0,18003.35,Platinum,Low Risk,0.3797668942872738
13655,216.0,9.0,4.0,1347.54,0.3991720548809336,1.0,5390.16,Gold,Low Risk,0.3895405575781764
13656,95.0,134.0,2.0,699.2,0.2592414445671029,1.0,1398.4,Silver,High Risk,0.1661091293606906
13658,289.0,18.0,4.0,3386.33,0.3895205803501025,0.0,13545.32,Platinum,Low Risk,0.3707233405476847
13659,244.0,51.0,10.0,3321.68,0.3717788992272512,0.0,33216.8,Platinum,Low Risk,0.3209458593865278
13660,0.0,35.0,1.0,314.59,0.3624664879356568,1.0,314.59,Silver,Low Risk,0.3284548871910241
13661,0.0,238.0,1.0,325.24,0.1447721179624665,1.0,325.24,Silver,High Risk,0.0523974153483457
13662,272.0,20.0,8.0,1352.35,0.399140514114493,0.0,10818.8,Gold,Low Risk,0.3777388779689437
13663,266.0,15.0,4.0,1858.04,0.3927377385270462,1.0,7432.16,Gold,Low Risk,0.3769439956908378
13665,117.0,21.0,3.0,1711.66,0.3833622457025705,1.0,5134.9800000000005,Gold,Low Risk,0.3617788484914338
13666,315.0,55.0,2.0,43.25,0.3439599432266204,1.0,86.5,Bronze,Low Risk,0.2932419891315423
13668,344.0,18.0,14.0,6726.35,0.4189323450559848,0.0,94168.9,Platinum,Low Risk,0.3987157707637389
13669,0.0,42.0,1.0,195.0,0.3549597855227882,1.0,195.0,Bronze,Low Risk,0.3149911233459594
13671,0.0,29.0,1.0,194.95,0.3689008042895442,1.0,194.95,Bronze,Low Risk,0.3402195085136815
13672,0.0,365.0,1.0,233.53,0.0085790884718498,1.0,233.53,Bronze,High Risk,0.0001840018975195
13674,0.0,67.0,1.0,240.68,0.3281501340482574,1.0,240.68,Bronze,Low Risk,0.2692062761897232
13676,80.0,174.0,2.0,243.9,0.2163460022078536,1.0,487.8,Silver,High Risk,0.1154232022503026
13677,115.0,39.0,2.0,556.1899999999999,0.3611181201703202,1.0,1112.38,Silver,Low Risk,0.3233604614929945
13679,241.0,128.0,3.0,281.26,0.2686169373915786,1.0,843.78,Silver,High Risk,0.1764373985547902
13680,263.0,106.0,8.0,7713.25,0.3069153130421069,0.0,61706.0,Platinum,High Risk,0.2196954117486395
13683,0.0,92.0,1.0,258.6,0.3013404825737266,1.0,258.6,Bronze,High Risk,0.227015216094416
13684,230.0,25.0,3.0,529.75,0.3790727014666456,1.0,1589.25,Silver,Low Risk,0.3536656839420715
13686,21.0,15.0,2.0,337.04,0.3868553855858697,1.0,674.08,Silver,Low Risk,0.3712981984979661
13687,0.0,73.0,1.0,11880.84,0.3217158176943699,0.0,11880.84,Gold,Low Risk,0.2587526683868927
13688,0.0,270.0,1.0,375.5,0.110455764075067,1.0,375.5,Silver,High Risk,0.0305011895435171
13689,0.0,79.0,1.0,349.5,0.3152815013404826,1.0,349.5,Silver,Low Risk,0.2485060627187718
13691,0.0,31.0,1.0,212.78,0.3667560321715817,1.0,212.78,Bronze,Low Risk,0.3362749678356057
13692,11.0,43.0,2.0,1626.08,0.3568285759343952,1.0,3252.16,Gold,Low Risk,0.3156928419794917
13693,358.0,9.0,9.0,2011.82,0.4138779372338748,0.0,18106.38,Platinum,Low Risk,0.4038916063086606
13694,361.0,8.0,94.0,131443.19,0.664950323292856,0.0,12355659.86,Platinum,Low Risk,0.6506886541605695
13695,0.0,212.0,1.0,266.6,0.1726541554959785,1.0,266.6,Bronze,High Risk,0.0745236435250738
13696,244.0,56.0,3.0,2020.4,0.3458287336382274,1.0,6061.200000000001,Gold,Low Risk,0.2939080658533997
13698,85.0,231.0,2.0,465.53,0.1552199968459233,1.0,931.06,Silver,High Risk,0.0590917950459011
13699,0.0,185.0,1.0,455.57,0.2016085790884718,1.0,455.57,Silver,High Risk,0.1016150479051815
13700,253.0,52.0,3.0,348.34,0.3501182778741523,1.0,1045.02,Silver,Low Risk,0.3013082230498737
13701,0.0,81.0,1.0,161.0,0.3131367292225201,1.0,161.0,Bronze,Low Risk,0.2451365279704447
13702,0.0,80.0,1.0,135.18,0.3142091152815013,1.0,135.18,Bronze,Low Risk,0.2468184203149594
13703,0.0,50.0,1.0,326.06,0.3463806970509384,1.0,326.06,Silver,Low Risk,0.2999489682237348
13705,250.0,8.0,5.0,1323.47,0.4031856174105031,1.0,6617.35,Gold,Low Risk,0.3945382047046478
13706,0.0,261.0,1.0,300.38,0.1201072386058981,1.0,300.38,Silver,High Risk,0.0360643719138353
13707,106.0,64.0,3.0,2559.45,0.3372496451663775,1.0,7678.349999999999,Gold,Low Risk,0.2793837543067309
13709,251.0,81.0,5.0,1263.7,0.324901435104873,1.0,6318.5,Gold,Low Risk,0.254346431771107
13710,188.0,58.0,2.0,329.04,0.3407427850496767,1.0,658.08,Silver,Low Risk,0.2877586522537484
13711,317.0,41.0,7.0,1540.2,0.3736792304052989,1.0,10781.4,Gold,Low Risk,0.3326045696905073
13712,0.0,245.0,1.0,537.58,0.1372654155495978,1.0,537.58,Silver,High Risk,0.0471044857650094
13713,174.0,43.0,3.0,743.26,0.3597697524049834,1.0,2229.78,Gold,Low Risk,0.3182949552108432
13714,0.0,100.0,1.0,161.35,0.2927613941018767,1.0,161.35,Bronze,High Risk,0.2142730846911859
13715,265.0,7.0,13.0,7403.95,0.4277874152341901,0.0,96251.35,Platinum,Low Risk,0.4197592331788567
13717,28.0,92.0,2.0,318.29,0.3042816590443148,1.0,636.58,Silver,High Risk,0.2292309549368699
13719,177.0,28.0,6.0,1773.57,0.3846790727014667,1.0,10641.42,Gold,Low Risk,0.355802359469185
13721,0.0,30.0,1.0,217.4,0.367828418230563,1.0,217.4,Bronze,Low Risk,0.3382443631449949
13722,225.0,55.0,7.0,3260.0,0.3586658255795616,0.0,22820.0,Platinum,Low Risk,0.3057794437916906
13723,219.0,27.0,5.0,1009.35,0.3828102822898596,1.0,5046.75,Gold,Low Risk,0.3551001546174032
13724,0.0,272.0,1.0,213.01,0.1083109919571045,1.0,213.01,Bronze,High Risk,0.0293281774468299
13727,118.0,246.0,6.0,746.57,0.1508989118435578,1.0,4479.42,Gold,High Risk,0.051378449877029
13728,342.0,22.0,10.0,1839.03,0.402878094937707,0.0,18390.3,Platinum,Low Risk,0.3791158480513006
13729,248.0,70.0,3.0,724.73,0.3308153288124901,1.0,2174.19,Gold,Low Risk,0.2687320231372238
13733,324.0,45.0,2.0,487.03,0.3546838038164328,1.0,974.06,Silver,Low Risk,0.3118935325785253
13734,94.0,143.0,4.0,6701.640000000001,0.2554723229774484,0.0,26806.560000000005,Platinum,High Risk,0.1575298506295258
13735,350.0,11.0,9.0,6927.9800000000005,0.4117331651159123,0.0,62351.82000000001,Platinum,Low Risk,0.3995909001929229
13736,307.0,60.0,5.0,2034.31,0.347421542343479,1.0,10171.55,Gold,Low Risk,0.2915360395536432
13738,0.0,31.0,1.0,440.93,0.3667560321715817,1.0,440.93,Silver,Low Risk,0.3362749678356057
13739,0.0,162.0,1.0,75.3,0.2262734584450402,1.0,75.3,Bronze,High Risk,0.1279991949916983
13740,322.0,50.0,4.0,1247.02,0.3552042264627031,1.0,4988.08,Gold,Low Risk,0.3075897188939762
13745,0.0,181.0,1.0,477.32,0.2058981233243968,1.0,477.32,Silver,High Risk,0.1059850929712712
13746,0.0,48.0,1.0,176.69,0.3485254691689008,1.0,176.69,Bronze,Low Risk,0.3036750066485061
13747,51.0,8.0,2.0,169.8,0.3943620879987384,1.0,339.6,Silver,Low Risk,0.3859039198915268
13748,364.0,8.0,5.0,1320.1,0.4031856174105031,1.0,6600.5,Gold,Low Risk,0.3945382047046478
13750,236.0,15.0,6.0,1954.92,0.3986200914682227,1.0,11729.52,Gold,Low Risk,0.3825897928837097
13752,0.0,162.0,1.0,404.4500000000001,0.2262734584450402,1.0,404.4500000000001,Silver,High Risk,0.1279991949916983
13753,138.0,233.0,3.0,1353.31,0.1560164011985491,1.0,4059.93,Gold,High Risk,0.0585584347662114
13754,0.0,72.0,1.0,164.45,0.3227882037533512,1.0,164.45,Bronze,Low Risk,0.2604805612057874
13756,356.0,2.0,10.0,4017.980000000001,0.4243258161173316,0.0,40179.80000000001,Platinum,Low Risk,0.4220506106689813
13757,0.0,309.0,1.0,195.55,0.0686327077747989,1.0,195.55,Bronze,High Risk,0.0117761214412523
13758,372.0,1.0,10.0,6226.43,0.4253982021763129,0.0,62264.3,Platinum,Low Risk,0.424257724422489
13760,189.0,39.0,3.0,1076.85,0.3640592966409084,1.0,3230.55,Gold,Low Risk,0.3259941154907866
13761,154.0,137.0,4.0,881.52,0.2619066393313358,1.0,3526.08,Gold,High Risk,0.1657103669763947
13762,105.0,228.0,4.0,2165.76,0.1643195079640435,1.0,8663.04,Gold,High Risk,0.0638775567152448
13763,17.0,52.0,2.0,3502.48,0.3471771014035641,0.0,7004.96,Gold,Low Risk,0.2987770765430136
13764,73.0,204.0,3.0,1431.5,0.1871155969090049,1.0,4294.5,Gold,High Risk,0.0847789165619888
13765,0.0,288.0,1.0,352.821,0.0911528150134048,1.0,352.821,Silver,High Risk,0.0207720892121699
13766,0.0,130.0,1.0,190.35,0.2605898123324396,1.0,190.35,Bronze,High Risk,0.1697676257286402
13767,369.0,4.0,39.0,18320.17,0.507475161646428,0.0,714486.6299999999,Platinum,Low Risk,0.5020330687601392
13768,4.0,361.0,2.0,875.97,0.015809809178363,1.0,1751.94,Gold,High Risk,0.0005086265687409
13769,356.0,2.0,11.0,3003.9100000000003,0.4272669925879199,0.0,33043.01,Platinum,Low Risk,0.4249760167563493
13770,308.0,57.0,4.0,785.37,0.3476975240498344,1.0,3141.48,Gold,Low Risk,0.2945641222513342
13771,119.0,168.0,5.0,3094.37,0.2316038479735057,0.0,15471.85,Platinum,High Risk,0.1272889781087631
13772,253.0,35.0,5.0,1982.09,0.3742311938180098,1.0,9910.45,Gold,Low Risk,0.3391156662479552
13773,263.0,31.0,2.0,301.54,0.36969720864217,1.0,603.08,Silver,Low Risk,0.3389717033662792
13775,0.0,225.0,1.0,1049.66,0.1587131367292225,1.0,1049.66,Silver,High Risk,0.0629746494260722
13776,0.0,63.0,2.0,623.98,0.3353808547547705,1.0,1247.96,Silver,Low Risk,0.2787347586433749
13777,371.0,1.0,37.0,30501.26,0.5048099668821953,0.0,1128546.62,Platinum,Low Risk,0.5034565889548972
13778,74.0,126.0,3.0,945.79,0.2707617095095411,1.0,2837.37,Gold,High Risk,0.1792979684955942
13779,0.0,150.0,1.0,161.13,0.239142091152815,1.0,161.13,Bronze,High Risk,0.1429723494023532
13780,0.0,42.0,1.0,375.81,0.3549597855227882,1.0,375.81,Silver,Low Risk,0.3149911233459594
13781,128.0,227.0,2.0,650.99,0.1595095410818483,1.0,1301.98,Silver,High Risk,0.0624353699676939
13782,279.0,88.0,7.0,881.72,0.3232770856331809,1.0,6172.04,Gold,Low Risk,0.2470079608725377
13783,185.0,122.0,4.0,1542.09,0.2779924302160543,1.0,6168.36,Gold,High Risk,0.1870672921829212
13784,15.0,69.0,3.0,447.44,0.3318877148714714,1.0,1342.32,Silver,Low Risk,0.2704929365172314
13785,31.0,63.0,4.0,542.49,0.341263207695947,1.0,2169.96,Gold,Low Risk,0.2836235774416717
13786,368.0,2.0,6.0,3128.54,0.4125611102349787,0.0,18771.24,Platinum,Low Risk,0.4103489863195096
13787,236.0,93.0,4.0,913.46,0.30909162592651,1.0,3653.84,Gold,High Risk,0.2320258854140021
13788,0.0,140.0,1.0,3.75,0.2498659517426273,1.0,3.75,Bronze,High Risk,0.1560824846006224
13789,0.0,23.0,1.0,239.46,0.3753351206434316,1.0,239.46,Bronze,Low Risk,0.3521911319710484
13792,0.0,57.0,1.0,188.4,0.3388739946380697,1.0,188.4,Bronze,Low Risk,0.2870889606049062
13793,0.0,281.0,1.0,96.0,0.0986595174262734,1.0,96.0,Bronze,High Risk,0.0243342509469628
13794,0.0,181.0,1.0,126.03,0.2058981233243968,1.0,126.03,Bronze,High Risk,0.1059850929712712
13795,249.0,23.0,4.0,836.3,0.3841586500551964,1.0,3345.2,Gold,Low Risk,0.3604705831617124
13796,0.0,134.0,1.0,289.7,0.2563002680965147,1.0,289.7,Bronze,High Risk,0.1642245685658633
13797,210.0,71.0,3.0,1179.45,0.3297429427535089,1.0,3538.3500000000004,Gold,Low Risk,0.2669768598165139
13798,359.0,7.0,54.0,38683.02,0.5483756505283078,0.0,2088883.08,Platinum,Low Risk,0.5380844184808596
13799,199.0,79.0,7.0,2114.71,0.332928560164012,1.0,14802.97,Platinum,Low Risk,0.2624155407190872
13800,306.0,65.0,2.0,1121.24,0.3332360826368081,1.0,2242.48,Gold,Low Risk,0.275165451614308
13802,287.0,9.0,16.0,21659.69,0.4344661725279924,0.0,346555.04,Platinum,Low Risk,0.4239830745313384
13803,187.0,66.0,2.0,1061.84,0.3321636965778268,1.0,2123.68,Gold,Low Risk,0.2733894231887207
13804,1.0,70.0,2.0,572.73,0.3278741523419019,1.0,1145.46,Silver,Low Risk,0.2663428100793466
13807,368.0,2.0,3.0,422.2,0.403737580823214,1.0,1266.6,Silver,Low Risk,0.4015727680574059
13809,65.0,29.0,2.0,524.65,0.3718419807601325,1.0,1049.3,Silver,Low Risk,0.3429320144275752
13813,205.0,162.0,4.0,1398.61,0.2350969878568049,1.0,5594.44,Gold,High Risk,0.1329905212809271
13814,0.0,162.0,1.0,678.2,0.2262734584450402,1.0,678.2,Silver,High Risk,0.1279991949916983
13815,259.0,41.0,4.0,3448.38,0.3648557009935342,0.0,13793.52,Platinum,Low Risk,0.3247509188467918
13818,0.0,64.0,1.0,61.28,0.3313672922252011,1.0,61.28,Bronze,Low Risk,0.2745107058916545
13819,68.0,304.0,3.0,1502.0,0.0798769910108815,1.0,4506.0,Gold,High Risk,0.0147761725998681
13820,262.0,53.0,3.0,660.65,0.3490458918151711,1.0,1981.95,Gold,Low Risk,0.299449558661809
13821,310.0,28.0,4.0,1025.09,0.3787967197602902,1.0,4100.36,Gold,Low Risk,0.3503615772581773
13823,343.0,15.0,5.0,2445.79,0.3956789149976344,1.0,12228.95,Platinum,Low Risk,0.3797668942872738
13824,258.0,14.0,7.0,1615.82,0.4026336539977921,1.0,11310.74,Gold,Low Risk,0.3875213988879554
13825,108.0,256.0,2.0,255.59,0.1284103453713925,1.0,511.18,Silver,High Risk,0.0402788482800346
13829,0.0,56.0,1.0,102.0,0.3399463806970509,1.0,102.0,Bronze,Low Risk,0.2889088543725607
13830,0.0,216.0,1.0,156.85000000000002,0.1683646112600536,1.0,156.85000000000002,Bronze,High Risk,0.0708666058118724
13831,359.0,4.0,13.0,4820.59,0.4310045734111339,0.0,62667.67,Platinum,Low Risk,0.4263825404523014
13832,0.0,57.0,1.0,561.49,0.3388739946380697,1.0,561.49,Silver,Low Risk,0.2870889606049062
13833,0.0,39.0,1.0,316.56,0.3581769436997319,1.0,316.56,Silver,Low Risk,0.3207268074952023
13834,92.0,211.0,2.0,324.19,0.176667718025548,1.0,648.38,Silver,High Risk,0.0767296791424632
13835,126.0,154.0,3.0,260.7,0.2407348998580665,1.0,782.0999999999999,Silver,High Risk,0.1413430109086235
13836,15.0,34.0,2.0,620.37,0.3664800504652263,1.0,1240.74,Silver,Low Risk,0.3330743622190662
13838,209.0,4.0,7.0,1274.36,0.4133575145876045,1.0,8920.519999999999,Gold,Low Risk,0.4089247262274157
13839,0.0,121.0,1.0,139.95000000000002,0.2702412868632708,1.0,139.95000000000002,Bronze,High Risk,0.1825758828137915
13840,0.0,51.0,1.0,651.4,0.3453083109919571,1.0,651.4,Silver,Low Risk,0.2980945741002954
13842,294.0,1.0,10.0,2244.29,0.4253982021763129,0.0,22442.9,Platinum,Low Risk,0.424257724422489
13843,0.0,16.0,1.0,319.75,0.3828418230563002,1.0,319.75,Silver,Low Risk,0.3664196537026787
13846,0.0,34.0,1.0,442.73,0.3635388739946381,1.0,442.73,Silver,Low Risk,0.3304012822632233
13847,0.0,354.0,1.0,310.72,0.0203753351206434,1.0,310.72,Silver,High Risk,0.0010378857031963
13848,363.0,1.0,6.0,2080.0,0.4136334962939599,1.0,12480.0,Platinum,Low Risk,0.4125245593065766
13849,227.0,32.0,3.0,1931.35,0.3715659990537769,1.0,5794.049999999999,Gold,Low Risk,0.3396890232636405
13851,299.0,14.0,5.0,1955.0,0.3967513010566157,1.0,9775.0,Gold,Low Risk,0.3818598313118633
13852,0.0,245.0,1.0,187.35,0.1372654155495978,1.0,187.35,Bronze,High Risk,0.0471044857650094
13854,334.0,0.0,15.0,4144.44,0.4411764705882353,0.0,62166.59999999999,Platinum,Low Risk,0.4411764705882353
13855,230.0,135.0,4.0,1310.34,0.2640514114492982,1.0,5241.36,Gold,High Risk,0.1684832062330643
13856,156.0,98.0,8.0,753.53,0.3154944015139568,0.0,6028.24,Gold,High Risk,0.232603111035759
13857,177.0,28.0,6.0,1001.01,0.3846790727014667,1.0,6006.06,Gold,Low Risk,0.355802359469185
13859,0.0,164.0,1.0,314.7,0.2241286863270777,1.0,314.7,Silver,High Risk,0.1255841700867539
13861,101.0,64.0,2.0,273.26,0.3343084686957893,1.0,546.52,Silver,Low Risk,0.2769472300991927
13862,0.0,24.0,1.0,346.73,0.3742627345844504,1.0,346.73,Silver,Low Risk,0.3501814862465769
13863,127.0,100.0,3.0,933.77,0.2986437470430531,1.0,2801.31,Gold,High Risk,0.218578399310331
13864,0.0,21.0,1.0,662.4000000000001,0.3774798927613941,1.0,662.4000000000001,Silver,Low Risk,0.356227673597884
13869,309.0,16.0,6.0,5006.62,0.3975477054092414,0.0,30039.72,Platinum,Low Risk,0.3804947207268074
13870,282.0,22.0,7.0,2941.14,0.3940545655259422,1.0,20587.98,Platinum,Low Risk,0.3708127412858061
13871,290.0,63.0,4.0,1482.6,0.341263207695947,1.0,5930.4,Gold,Low Risk,0.2836235774416717
13872,198.0,162.0,3.0,919.57,0.2321558113862167,1.0,2758.71,Gold,High Risk,0.1313267458511842
13873,262.0,18.0,5.0,649.32,0.3924617568206908,1.0,3246.6000000000004,Gold,Low Risk,0.3735225835692901
13874,168.0,139.0,6.0,1508.7,0.2656442201545497,1.0,9052.2,Gold,High Risk,0.1666507976304681
13875,335.0,22.0,9.0,3027.58,0.3999369184671187,0.0,27248.22,Platinum,Low Risk,0.3763481457961358
13877,219.0,105.0,2.0,332.44,0.2903406402775587,1.0,664.88,Silver,High Risk,0.2086093608428572
13878,56.0,182.0,3.0,1191.53,0.210708090206592,1.0,3574.59,Gold,High Risk,0.1078960998108822
13879,0.0,280.0,1.0,395.5,0.0997319034852546,1.0,395.5,Silver,High Risk,0.0248661314319803
13880,194.0,2.0,5.0,1171.89,0.4096199337643905,1.0,5859.450000000001,Gold,Low Risk,0.4074235802321417
13881,270.0,10.0,23.0,28019.58,0.4539820217631288,0.0,644450.3400000001,Platinum,Low Risk,0.4418109219839564
13883,327.0,38.0,10.0,3885.54,0.3857199179940073,0.0,38855.4,Platinum,Low Risk,0.3464240550348323
13884,93.0,11.0,5.0,1100.88,0.3999684592335594,1.0,5504.400000000001,Gold,Low Risk,0.3881731427414169
13888,170.0,39.0,5.0,1563.42,0.3699416495820849,1.0,7817.1,Gold,Low Risk,0.3312614234863709
13889,303.0,17.0,5.0,1574.3300000000002,0.393534142879672,1.0,7871.650000000001,Gold,Low Risk,0.3755982704159872
13890,358.0,9.0,4.0,1043.57,0.3991720548809336,1.0,4174.28,Gold,Low Risk,0.3895405575781764
13891,203.0,13.0,3.0,863.56,0.3919413341744204,1.0,2590.68,Gold,Low Risk,0.3782811804364379
13892,97.0,112.0,2.0,634.68,0.2828339378646901,1.0,1269.36,Silver,High Risk,0.1979079297122898
13895,220.0,150.0,2.0,1415.45,0.2420832676234032,1.0,2830.9,Gold,High Risk,0.1447307471314179
13896,0.0,260.0,1.0,388.55,0.1211796246648793,1.0,388.55,Silver,High Risk,0.0367112535848025
13897,238.0,73.0,2.0,849.5600000000001,0.3246569941649582,1.0,1699.12,Gold,Low Risk,0.2611182258699395
13898,0.0,46.0,1.0,530.47,0.3506702412868633,1.0,530.47,Silver,Low Risk,0.3074240453104673
13900,235.0,24.0,3.0,869.64,0.3801450875256268,1.0,2608.92,Gold,Low Risk,0.3556853499904658
13901,329.0,9.0,10.0,2809.14,0.416819113704463,0.0,28091.4,Platinum,Low Risk,0.4067618160547575
13902,92.0,267.0,5.0,34095.26,0.1254376281343636,0.0,170476.30000000002,Platinum,High Risk,0.0356471543759853
13903,0.0,35.0,1.0,165.45000000000002,0.3624664879356568,1.0,165.45000000000002,Bronze,Low Risk,0.3284548871910241
13905,0.0,367.0,1.0,312.65,0.0064343163538874,1.0,312.65,Silver,High Risk,0.0001035010673547
13906,0.0,44.0,1.0,42.0,0.3528150134048258,1.0,42.0,Bronze,Low Risk,0.3111960842096185
13907,0.0,326.0,1.0,136.8,0.0504021447721179,1.0,136.8,Bronze,High Risk,0.0063509404940738
13909,98.0,58.0,2.0,286.6,0.3407427850496767,1.0,573.2,Silver,Low Risk,0.2877586522537484
13911,268.0,14.0,11.0,1654.08,0.4143983598801451,0.0,18194.88,Platinum,Low Risk,0.3988445340401396
13912,0.0,58.0,1.0,124.95,0.3378016085790885,1.0,124.95,Bronze,Low Risk,0.2852748168965492
13913,0.0,141.0,1.0,42.22,0.2487935656836461,1.0,42.22,Bronze,High Risk,0.1547455958139568
