Customer ID,L,R,F,M,S,cluster
14645,0,269,1,279.8,0.1115281501340482,1
14646,362,9,78,248396.5,0.616819113704463,0
14647,0,158,1,276.75,0.2305630026809651,1
14648,312,51,15,4546.86,0.3864847815801924,0
14649,306,17,5,2358.02,0.393534142879672,1
14650,0,223,1,62.5,0.1608579088471849,1
14651,237,29,7,1379.52,0.3865478631130736,1
14653,224,148,5,1666.99,0.2530515691531304,1
14654,0,373,1,246.86,0.0,1
14655,207,23,3,1946.28,0.3812174735846081,1
14656,188,50,3,523.6,0.3522630499921148,1
14657,5,64,2,612.65,0.3343084686957893,1
14662,308,62,3,645.16,0.33939441728434,1
14663,0,65,2,490.6,0.3332360826368081,1
14665,165,62,2,913.95,0.3364532408137518,1
14667,372,0,31,12685.94,0.488235294117647,0
14668,0,80,1,111.63,0.3142091152815013,1
14669,103,268,4,1973.94,0.1214240656047941,1
14670,0,367,1,190.47,0.0064343163538874,1
14671,18,184,2,1127.45,0.2056221416180413,1
14672,164,150,2,347.59,0.2420832676234032,1
14673,42,2,3,1674.41,0.403737580823214,1
14674,0,144,1,173.66,0.2455764075067024,1
14675,0,23,1,462.15,0.3753351206434316,1
14676,245,29,6,5808.55,0.3836066866424854,0
14677,0,227,1,184.91,0.15656836461126,1
14678,0,214,1,403.39,0.170509383378016,1
14679,349,16,3,1289.44,0.3887241759974767,1
14680,363,6,43,28658.66,0.5170950954108184,0
14681,266,22,3,376.2000000000001,0.3822898596435893,1
14682,243,63,4,1462.81,0.341263207695947,1
14683,0,223,1,146.56,0.1608579088471849,1
14684,0,25,1,232.27,0.3731903485254692,1
14685,150,211,8,4619.79,0.1943147768490774,0
14686,245,49,5,885.83,0.3592177889922726,1
14687,151,35,2,773.6800000000001,0.365407664406245,1
14688,82,8,8,2082.7,0.4120091468222678,0
14690,18,27,2,422.63,0.3739867528780949,1
14692,236,15,8,1153.54,0.4045024444093991,0
14693,100,60,6,992.46,0.3503627188140672,1
14694,0,252,1,244.31,0.1297587131367292,1
14695,213,154,3,1620.07,0.2407348998580665,1
14696,48,8,2,688.95,0.3943620879987384,1
14699,90,70,3,593.47,0.3308153288124901,1
14700,70,50,2,880.96,0.3493218735215266,1
14701,241,77,6,2012.72,0.3321321558113862,1
14702,363,0,13,3462.08,0.4352941176470588,0
14704,199,59,2,266.66,0.3396703989906955,1
14706,0,253,1,390.69,0.128686327077748,1
14707,141,70,2,139.2,0.3278741523419019,1
14708,87,3,3,1085.91,0.4026651947642328,1
14709,354,14,12,3965.29,0.4173395363507333,0
14710,356,14,9,1316.46,0.4085160069389686,0
14712,0,53,1,411.0,0.3431635388739946,1
14713,370,0,11,2752.51,0.4294117647058824,0
14714,280,42,3,746.05,0.3608421384639647,1
14715,247,77,4,973.07,0.3262498028702097,1
14716,0,79,1,235.77,0.3152815013404826,1
14717,0,368,1,81.3,0.0053619302949061,1
14718,0,45,1,226.42,0.3517426273458445,1
14721,0,14,1,115.77,0.3849865951742627,1
14722,9,112,2,325.45,0.2828339378646901,1
14723,364,6,7,934.76,0.411212742469642,1
14724,0,225,1,345.25,0.1587131367292225,1
14725,140,29,3,597.16,0.3747831572307207,1
14726,0,289,1,124.75,0.0900804289544236,1
14727,0,181,2,199.35,0.208839299794985,1
14728,0,48,1,190.58,0.3485254691689008,1
14729,251,8,3,593.89,0.3973032644693266,1
14732,338,27,11,2814.58,0.400457341113389,0
14733,34,2,4,6599.06,0.4066787572938022,0
14734,125,60,4,1056.42,0.3444803658728907,1
14735,347,23,24,6174.47,0.442982179466961,0
14736,0,120,2,401.08,0.2742548493928402,1
14737,0,35,1,2389.62,0.3624664879356568,1
14738,171,195,2,507.45,0.1938258949692477,1
14739,370,2,19,8385.22,0.4507964043526257,0
14740,242,44,8,2712.85,0.3734032486989434,0
14741,44,7,2,497.25,0.3954344740577196,1
14742,0,70,1,579.85,0.3249329758713137,1
14743,0,227,1,50.48,0.15656836461126,1
14744,203,1,8,2785.1,0.4195158492351364,0
14745,136,136,7,1351.55,0.2718025548020817,1
14746,17,41,4,593.5,0.3648557009935342,1
14748,276,3,7,1736.57,0.4144299006465857,1
14749,0,114,1,310.15,0.2777479892761394,1
14750,0,371,1,112.03,0.0021447721179624,1
14751,41,319,2,126.45,0.0608500236555748,1
14753,0,95,1,306.36,0.2981233243967828,1
14754,264,60,4,912.43,0.3444803658728907,1
14755,354,16,14,4962.27,0.4210771171739473,0
14756,41,17,2,1914.8,0.3847106134679072,1
14758,214,31,3,1380.91,0.3726383851127582,1
14761,0,79,1,192.02,0.3152815013404826,1
14762,0,261,1,117.05,0.1201072386058981,1
14766,185,1,6,4082.76,0.4136334962939599,0
14767,0,109,1,382.81,0.2831099195710456,1
14769,333,25,9,5097.13,0.3967197602901751,0
14770,184,102,6,2761.2200000000003,0.3053225043368554,1
14771,115,256,2,594.62,0.1284103453713925,1
14773,0,227,1,140.55,0.15656836461126,1
14774,0,163,1,241.45,0.2252010723860589,1
14775,0,7,1,406.56,0.3924932975871313,1
14776,58,22,4,1170.0,0.3852310361141776,1
14777,0,38,1,307.56,0.3592493297587131,1
14783,0,294,1,307.3,0.0847184986595174,1
14784,0,24,1,159.94,0.3742627345844504,1
14786,0,185,1,90.96,0.2016085790884718,1
14787,0,106,1,110.65,0.2863270777479893,1
14788,0,231,1,476.88,0.1522788203753351,1
14790,354,9,6,1781.56,0.4050544078221101,1
14791,0,241,1,303.63,0.1415549597855228,1
14793,0,170,1,396.91,0.2176943699731903,1
14794,84,37,3,633.99,0.3662040687588708,1
14796,358,1,11,2867.15,0.4283393786469011,0
14797,0,142,1,300.31,0.2477211796246649,1
14798,267,16,5,550.5699999999999,0.3946065289386532,1
14799,0,372,1,180.45,0.0010723860589812,1
14800,65,4,6,3434.58,0.4104163381170163,0
14802,0,73,2,1502.98,0.3246569941649582,1
14805,217,39,3,549.99,0.3640592966409084,1
14806,0,74,1,110.04,0.3206434316353888,1
14807,259,25,2,519.29,0.3761315249960574,1
14809,0,256,2,686.76,0.1284103453713925,1
14810,59,4,3,449.14,0.4015928087052515,1
14811,0,22,1,170.5,0.3764075067024128,1
14812,0,233,1,185.8,0.1501340482573726,1
14813,241,4,4,935.44,0.4045339851758398,1
14814,0,216,1,160.46,0.1683646112600536,1
14817,232,30,5,2849.52,0.3795931241129159,1
14818,189,93,3,512.61,0.3061504494559218,1
14819,224,129,2,198.09,0.2646033748620091,1
14820,297,15,5,767.47,0.3956789149976344,1
14821,309,1,7,1237.65,0.4165746727645482,1
14822,0,120,1,157.7,0.271313672922252,1
14824,257,14,6,2895.2000000000003,0.3996924775272039,1
14825,243,3,13,2698.17,0.4320769594701151,0
14826,113,216,2,385.2,0.1713057877306418,1
14828,344,23,10,7699.7,0.4018057088787258,0
14829,64,7,4,995.29,0.4013168269988961,1
14831,57,315,3,1676.57,0.068080744362088,1
14832,0,265,1,322.69,0.1158176943699731,1
14833,0,133,1,94.8,0.257372654155496,1
14834,0,42,1,485.86,0.3549597855227882,1
14835,88,163,2,297.0,0.2281422488566472,1
14837,241,77,5,1810.82,0.329190979340798,1
14838,313,58,2,773.6700000000001,0.3407427850496767,1
14839,285,53,3,915.28,0.3490458918151711,1
14840,0,174,1,299.86,0.2134048257372653,1
14841,362,9,8,3867.24,0.4109367607632865,0
14843,0,71,1,211.8,0.3238605898123324,1
14844,175,65,6,3512.62,0.345000788519161,0
14845,0,234,1,150.0,0.1490616621983914,1
14846,0,62,1,437.4,0.3335120643431635,1
14847,156,42,2,1039.55,0.3579009619933764,1
14848,0,39,1,310.56,0.3581769436997319,1
14849,325,8,21,7832.91,0.4502444409399149,0
14850,151,52,6,1468.26,0.358941807285917,1
14851,0,265,1,318.06,0.1158176943699731,1
14852,219,59,12,3310.49,0.3690821636965778,0
14853,182,58,3,901.07,0.3436839615202649,1
14854,296,25,4,1563.03,0.3820138779372339,1
14855,136,109,5,5874.65,0.2948746254533985,0
14857,192,77,5,2478.731,0.329190979340798,1
14858,0,140,1,180.75,0.2498659517426273,1
14859,0,189,1,351.9,0.1973190348525469,1
14861,350,15,9,1254.94,0.4074436208799874,0
14865,366,7,3,77.52,0.3983756505283078,1
14866,104,1,8,6460.32,0.4195158492351364,0
14867,338,30,13,2241.78,0.4031225358776218,0
14868,39,15,4,1230.42,0.3927377385270462,1
14869,335,23,4,2078.54,0.3841586500551964,1
14870,270,48,5,1511.7,0.3602901750512537,1
14871,245,128,5,736.59,0.2744992903327551,1
14872,149,118,3,816.6,0.2793407979813909,1
14873,0,268,1,334.45,0.1126005361930294,1
14874,0,170,1,116.18,0.2176943699731903,1
14875,0,76,1,1397.08,0.3184986595174263,1
14876,40,156,2,256.7,0.2356489512695158,1
14877,224,53,2,437.0,0.3461047153445828,1
14878,280,11,16,2619.7,0.43232140041003,0
14879,0,319,1,185.06,0.0579088471849865,1
14882,228,25,12,3038.4500000000003,0.4055432897019397,0
14884,0,304,1,120.6,0.0739946380697051,1
14885,38,62,2,832.8,0.3364532408137518,1
14890,41,253,2,691.6,0.1316275035483362,1
14891,19,51,2,552.35,0.3482494874625453,1
14892,0,325,1,202.35,0.0514745308310991,1
14893,0,252,1,571.76,0.1297587131367292,1
14894,294,78,2,837.0600000000001,0.319295063870052,1
14895,345,18,18,13980.83,0.4306970509383378,0
14896,367,0,7,1623.65,0.4176470588235294,1
14897,314,44,4,1774.16,0.3616385428165905,1
14898,364,6,9,2204.29,0.4170950954108184,0
14899,0,30,1,1384.88,0.367828418230563,1
14900,0,157,1,13.919999999999998,0.2316353887399463,1
14901,131,1,5,868.36,0.4106923198233717,1
14902,157,30,2,702.96,0.3707695947011512,1
14904,19,43,2,615.2,0.3568285759343952,1
14905,361,9,6,1355.24,0.4050544078221101,1
14906,0,80,1,68.44,0.3142091152815013,1
14907,234,2,10,2664.69,0.4243258161173316,0
14908,0,98,1,104.1,0.2949061662198391,1
14909,226,72,3,1404.68,0.3286705566945276,1
14911,373,0,205,152147.57,1.0,0
14912,280,36,4,1021.4,0.3702176312884403,1
14913,97,23,4,2845.7000000000003,0.3841586500551964,1
14915,360,10,9,1503.77,0.4128055511748936,0
14916,186,66,4,1773.97,0.3380460495190033,1
14917,0,231,2,1123.75,0.1552199968459233,1
14918,206,39,7,4345.66,0.3758240025232613,0
14919,0,174,1,359.35,0.2134048257372653,1
14920,0,200,1,629.4,0.1855227882037533,1
14922,114,28,2,843.74,0.3729143668191137,1
14924,29,245,2,620.96,0.1402065920201861,1
14926,216,16,2,359.4,0.3857829995268885,1
14927,0,31,1,308.2,0.3667560321715817,1
14928,0,262,1,223.91000000000005,0.1190348525469168,1
14929,0,56,1,612.8100000000001,0.3399463806970509,1
14930,136,105,3,2873.77,0.2932818167481469,0
14932,20,0,2,666.13,0.4029411764705882,1
14933,0,78,4,1770.0,0.3251774168112285,1
14934,62,13,3,1612.56,0.3919413341744204,1
14935,0,254,1,1065.12,0.1276139410187667,1
14936,192,25,4,4273.79,0.3820138779372339,0
14938,0,197,2,2322.43,0.1916811228512852,1
14940,315,52,2,531.49,0.3471771014035641,1
14941,0,213,1,182.1,0.1715817694369973,1
14942,328,36,4,746.56,0.3702176312884403,1
14943,0,298,1,107.62,0.0804289544235925,1
14944,271,24,7,3884.42,0.3919097934079798,0
14945,0,48,1,179.4,0.3485254691689008,1
14947,236,23,4,758.97,0.3841586500551964,1
14949,252,104,4,515.0,0.2972953792777165,1
14952,339,31,21,9529.86,0.4255795615833465,0
14953,17,53,3,723.95,0.3490458918151711,1
14954,0,338,1,167.27,0.0375335120643431,1
14955,0,367,1,163.77,0.0064343163538874,1
14956,0,56,1,1325.0,0.3399463806970509,1
14957,0,279,1,274.8,0.1008042895442359,1
14958,140,230,3,458.26,0.1592335593754928,1
14961,355,14,13,9365.47,0.4202807128213215,0
14962,45,174,3,240.21000000000004,0.2192871786784418,1
14963,145,14,7,1676.68,0.4026336539977921,1
14966,336,22,5,924.52,0.3881722125847658,1
14967,294,76,5,1518.81,0.3302633653997792,1
14968,0,93,1,357.4,0.3002680965147453,1
14969,0,338,1,906.23,0.0375335120643431,1
14970,254,44,8,3327.29,0.3734032486989434,0
14972,0,16,1,30.300000000000004,0.3828418230563002,1
14975,0,56,1,192.45,0.3399463806970509,1
14977,0,360,1,31.93,0.013941018766756,1
14978,160,65,5,1210.72,0.3420596120485728,1
14979,0,370,1,439.46,0.0032171581769437,1
14980,0,372,1,150.68,0.0010723860589812,1
14981,0,58,1,270.8,0.3378016085790885,1
14982,0,207,1,237.78,0.1780160857908847,1
14983,0,324,1,183.2,0.0525469168900804,1
14984,308,23,4,1058.14,0.3841586500551964,1
14986,307,11,2,566.9,0.3911449298217946,1
14987,371,0,7,1387.4499999999998,0.4176470588235294,1
14988,221,15,6,1732.06,0.3986200914682227,1
14989,0,296,1,342.4,0.0825737265415549,1
14990,118,247,2,305.42,0.1380618199022236,1
14991,0,65,1,314.67,0.3302949061662198,1
14992,0,77,1,210.5,0.317426273458445,1
14993,0,198,1,36.13,0.1876675603217158,1
14994,240,17,5,960.63,0.393534142879672,1
14996,0,116,2,442.29,0.2785443936287652,1
14997,0,290,1,230.4,0.0890080428954423,1
14998,177,63,2,340.86,0.3353808547547705,1
14999,0,227,1,129.48000000000002,0.15656836461126,1
15001,0,29,2,230.86,0.3718419807601325,1
15002,329,2,6,3175.52,0.4125611102349787,0
15003,209,108,6,1060.7,0.298888187982968,1
15005,372,1,29,7789.63,0.4812805551174893,0
15006,0,88,1,323.05,0.3056300268096515,1
15008,157,115,2,360.0,0.2796167796877464,1
15011,20,30,2,416.6,0.3707695947011512,1
15012,203,8,2,437.58,0.3943620879987384,1
15013,189,122,10,1641.3,0.2956394890395837,0
15015,223,136,13,2365.02,0.2894496136256111,0
15016,150,28,4,460.26,0.3787967197602902,1
15018,0,2,1,111.25,0.3978552278820375,1
15020,0,14,1,203.42,0.3849865951742627,1
15021,131,1,4,869.01,0.4077511433527835,1
15022,0,312,1,281.05,0.0654155495978552,1
15023,304,4,10,5367.92,0.4221810439993692,0
15024,57,2,8,2414.18,0.4184434631761551,0
15025,0,203,1,636.08,0.1823056300268096,1
15026,72,10,2,592.61,0.3922173158807759,1
15027,229,30,6,2129.45,0.3825343005835042,1
15028,25,3,3,530.58,0.4026651947642328,1
15029,0,254,1,365.1,0.1276139410187667,1
15030,264,15,6,1461.63,0.3986200914682227,1
15031,337,29,10,2488.44,0.3953713925248384,0
15032,362,1,7,8821.55,0.4165746727645482,0
15034,191,21,6,4004.79,0.3921857751143353,0
15037,0,11,2,402.51,0.3911449298217946,1
15038,55,4,4,604.37,0.4045339851758398,1
15039,360,3,47,20116.99,0.5320769594701151,0
15040,0,176,1,7.49,0.2112600536193029,1
15041,0,79,1,113.67,0.3152815013404826,1
15042,0,230,1,179.52,0.1533512064343163,1
15043,69,98,5,2336.8,0.3066708721021921,1
15044,343,14,18,8504.1,0.4349865951742627,0
15046,268,60,10,2598.62,0.3621274246964202,0
15048,0,3,1,98.7,0.3967828418230563,1
15050,59,56,2,2411.7000000000003,0.3428875571676392,1
15051,359,14,6,2543.55,0.3996924775272039,1
15055,248,109,3,560.07,0.288992272512222,1
15056,0,155,1,133.45,0.2337801608579088,1
15057,290,78,3,1766.46,0.3222362403406402,1
15058,276,11,5,1285.04,0.3999684592335594,1
15059,356,11,10,2185.85,0.4146743415865005,0
15061,371,2,86,83284.38,0.6478552278820375,0
15062,186,58,4,1597.76,0.3466251379908532,1
15064,306,45,4,1254.41,0.3605661567576093,1
15065,0,45,1,168.73,0.3517426273458445,1
15067,193,48,2,2133.12,0.351466645639489,0
15068,203,53,2,623.49,0.3461047153445828,1
15070,351,7,3,737.0500000000001,0.3983756505283078,1
15071,184,21,2,473.49,0.3804210692319823,1
15072,0,114,1,187.52,0.2777479892761394,1
15073,281,35,5,1744.61,0.3742311938180098,1
15074,38,64,2,817.46,0.3343084686957893,1
15076,29,127,2,566.89,0.2667481469799716,1
15077,235,129,2,2428.08,0.2646033748620091,0
15078,367,3,23,8018.77,0.4614887241759975,0
15079,365,0,8,2871.74,0.4205882352941176,1
15080,74,62,2,546.25,0.3364532408137518,1
15081,168,2,8,1460.92,0.4184434631761551,0
15082,0,303,1,93.35,0.0750670241286863,1
15084,266,14,2,965.2,0.387927771644851,1
15085,0,364,1,347.54,0.0096514745308311,1
15086,60,199,2,218.53,0.1895363507333228,1
15091,0,309,2,565.9,0.0715738842453871,1
15092,0,97,1,318.65,0.2959785522788204,1
15093,359,7,18,9729.09,0.4424932975871313,0
15094,181,98,2,83.0,0.2978473426904274,1
15095,267,55,6,1771.04,0.3557246491089734,1
15097,0,218,2,660.27,0.1691610156126793,1
15100,334,1,6,2018.7,0.4136334962939599,1
15101,74,150,4,1160.41,0.2479656205645797,1
15102,16,165,2,554.67,0.2259974767386847,1
15105,196,65,2,795.98,0.3332360826368081,1
15107,79,7,4,620.85,0.4013168269988961,1
15109,156,214,2,498.15,0.1734505598486043,1
15110,81,38,2,509.75,0.3621905062293014,1
15111,219,7,3,1163.39,0.3983756505283078,1
15112,0,246,1,209.4,0.1361930294906166,1
15114,37,18,2,639.56,0.383638227408926,1
15115,0,367,1,191.74,0.0064343163538874,1
15117,186,83,3,934.19,0.3168743100457341,1
15122,196,57,8,2863.69,0.3594622299321873,0
15123,212,56,3,2456.86,0.3458287336382274,0
15124,175,111,2,266.63,0.2839063239236714,1
15125,138,114,9,5496.39,0.3012774010408453,0
15126,150,171,2,449.49,0.2195631603847973,1
15127,0,154,1,304.97,0.23485254691689,1
15128,0,65,1,312.68,0.3302949061662198,1
15129,224,20,12,3412.78,0.4109052199968459,0
15131,0,29,1,80.28,0.3689008042895442,1
15133,138,17,2,824.48,0.3847106134679072,1
15134,41,16,2,208.3,0.3857829995268885,1
15135,0,191,1,166.63,0.1951742627345844,1
15137,159,155,2,823.4,0.236721337328497,1
15138,0,28,1,502.52,0.3699731903485255,1
15140,0,77,1,889.44,0.317426273458445,1
15141,163,92,7,1388.47,0.318987541397256,1
15142,90,45,5,2121.18,0.3635073332281975,1
15143,0,67,1,304.18,0.3281501340482574,1
15144,347,14,12,5579.87,0.4173395363507333,0
15149,73,211,4,1033.81,0.1825500709667245,1
15150,87,91,3,3686.61,0.3082952215738843,0
15151,86,58,2,2085.61,0.3407427850496767,1
15152,0,336,1,518.14,0.0396782841823056,1
15154,0,113,2,1091.99,0.2817615518057089,1
15155,0,18,1,383.97,0.3806970509383378,1
15157,159,204,2,718.04,0.1841744204384166,1
15158,0,36,1,204.62,0.3613941018766756,1
15159,36,30,4,3475.7200000000003,0.3766519476423277,0
15160,47,9,3,431.11,0.3962308784103454,1
15161,0,23,1,119.92,0.3753351206434316,1
15162,0,366,1,312.9,0.0075067024128686,1
15164,301,24,6,1225.87,0.3889686169373916,1
15165,0,8,1,487.75,0.3914209115281502,1
15166,0,102,1,167.16,0.2906166219839142,1
15167,266,42,4,1496.67,0.3637833149345529,1
15169,344,17,2,569.22,0.3847106134679072,1
15170,0,41,1,81.15,0.3560321715817695,1
15173,236,15,7,1494.6,0.4015612679388109,1
15174,0,45,1,345.71,0.3517426273458445,1
15176,0,302,1,988.04,0.0761394101876675,1
15177,0,60,1,948.93,0.335656836461126,1
15179,344,27,8,5284.97,0.3916338117016243,0
15180,221,2,3,816.9300000000001,0.403737580823214,1
15181,310,55,2,510.72,0.3439599432266204,1
15182,270,20,9,2376.102,0.4020816905850812,0
15183,36,182,3,639.93,0.210708090206592,1
15184,336,22,2,283.19,0.3793486831730011,1
15186,222,109,3,991.79,0.288992272512222,1
15188,0,360,1,310.43,0.013941018766756,1
15189,128,16,5,1298.99,0.3946065289386532,1
15190,0,69,1,834.4399999999999,0.3260053619302949,1
15191,225,98,3,588.05,0.3007885191610156,1
15192,314,0,3,937.07,0.4058823529411764,1
15194,368,3,14,4811.16,0.4350181359407034,0
15196,293,67,2,316.25,0.3310913105188456,1
15197,333,29,3,797.9,0.3747831572307207,1
15198,281,43,3,377.71,0.3597697524049834,1
15199,201,9,6,1853.7,0.4050544078221101,1
15200,0,129,1,549.0500000000001,0.2616621983914209,1
15201,171,74,2,606.4100000000001,0.323584608105977,1
15202,0,55,3,6001.49,0.3469011196972086,0
15203,340,25,9,2572.38,0.3967197602901751,0
15207,130,51,3,683.92,0.3511906639331336,1
15208,0,58,1,100.4,0.3378016085790885,1
15209,0,365,1,178.98000000000002,0.0085790884718498,1
15210,196,13,2,845.01,0.3890001577038322,1
15211,0,0,1,383.07,0.4,1
15212,0,11,1,106.48,0.3882037533512064,1
15215,218,28,4,1687.49,0.3787967197602902,1
15216,0,253,1,389.49,0.128686327077748,1
15217,0,198,1,426.24,0.1876675603217158,1
15218,293,24,11,5759.68,0.4036744992903328,0
15219,0,283,1,379.7,0.0965147453083109,1
15221,271,1,4,2062.2,0.4077511433527835,1
15222,250,107,10,2965.91,0.3117252799243022,0
15223,125,244,3,662.2,0.1442201545497555,1
15224,180,147,3,549.28,0.2482416022709352,1
15227,237,31,4,1269.09,0.3755795615833465,1
15228,71,63,2,2193.56,0.3353808547547705,1
15229,0,221,1,160.5,0.1630026809651474,1
15231,0,256,1,250.26,0.1254691689008042,1
15233,0,36,1,59.400000000000006,0.3613941018766756,1
15235,19,4,6,690.3000000000001,0.4104163381170163,1
15240,359,9,7,2753.41,0.4079955842926983,1
15241,223,65,3,1293.72,0.3361772591073963,1
15242,0,57,1,302.04,0.3388739946380697,1
15243,0,70,1,610.6,0.3249329758713137,1
15244,0,301,1,280.51,0.0772117962466488,1
15245,192,37,5,2095.0,0.3720864217000473,1
15246,0,190,1,266.25,0.1962466487935656,1
15247,59,112,2,620.06,0.2828339378646901,1
15248,122,46,3,1893.93,0.3565525942280397,1
15249,193,65,5,2577.54,0.3420596120485728,1
15250,0,275,1,60.0,0.1050938337801608,1
15251,265,49,10,9839.55,0.3739236713452137,0
15252,190,56,3,1362.63,0.3458287336382274,1
15253,183,38,3,1136.89,0.3651316826998896,1
15254,14,181,2,787.99,0.208839299794985,1
15255,340,31,8,2838.57,0.3873442674656994,1
15256,0,196,1,71.95,0.1898123324396783,1
15257,0,49,1,368.75,0.3474530831099196,1
15259,169,147,4,1182.38,0.2511827787415234,1
15260,361,7,20,7377.46,0.4483756505283078,0
15261,52,16,3,1253.18,0.3887241759974767,1
15262,107,15,2,239.87,0.3868553855858697,1
15264,0,165,1,454.66,0.2230563002680965,1
15265,133,239,2,1839.52,0.1466409083740734,1
15266,322,14,4,732.91,0.3938101245860275,1
15268,126,113,3,961.9,0.2847027282762971,1
15269,10,15,2,816.5600000000001,0.3868553855858697,1
15270,321,35,14,6145.37,0.4007017820533038,0
15271,125,0,10,2202.47,0.4264705882352941,0
15272,213,85,4,1363.54,0.3176707143983599,1
15273,0,234,1,228.96,0.1490616621983914,1
15276,40,29,3,514.22,0.3747831572307207,1
15277,0,60,1,220.44,0.335656836461126,1
15278,103,196,4,496.16,0.198635861851443,1
15279,295,15,4,1290.03,0.3927377385270462,1
15280,82,123,2,293.1,0.2710376912158965,1
15281,49,13,7,6211.42,0.4037060400567734,0
15282,0,205,1,348.59,0.1801608579088471,1
